Date,Open,High,Low,Close,Volume
20080731,1.55793,1.56995,1.55658,1.55812,850109
20080801,1.55825,1.55886,1.55142,1.55609,776235
20080803,1.55638,1.55790,1.55586,1.55658,76269
20080804,1.55662,1.56306,1.55526,1.55638,852545
20080805,1.55624,1.55646,1.54442,1.54640,852903
20080806,1.54650,1.55167,1.53956,1.54195,844974
20080807,1.54205,1.55019,1.53068,1.53109,851771
20080808,1.53117,1.53128,1.49930,1.50032,818137
20080810,1.50000,1.50000,1.49026,1.49321,31737
20080811,1.49333,1.50835,1.48786,1.49121,848121
20080812,1.49117,1.49646,1.48112,1.48911,851063
20080813,1.48891,1.49796,1.48397,1.48963,855288
20080814,1.48968,1.49499,1.47572,1.47726,852640
20080815,1.47727,1.47928,1.46554,1.46856,819855
20080817,1.46988,1.47009,1.46960,1.46990,30760
20080818,1.46976,1.47679,1.46660,1.46944,851784
20080819,1.46940,1.48043,1.46272,1.47914,836735
20080820,1.47911,1.47985,1.46685,1.47499,848624
20080821,1.47490,1.49078,1.47398,1.48870,848694
20080822,1.48851,1.48949,1.47568,1.47909,773086
20080824,1.47803,1.47901,1.47737,1.47805,75644
20080825,1.47810,1.48067,1.46921,1.47242,848920
20080826,1.47250,1.47269,1.45655,1.46429,856345
20080827,1.46437,1.47761,1.46419,1.47430,858175
20080828,1.47462,1.48103,1.46691,1.47013,861176
20080829,1.47026,1.47674,1.46368,1.46714,822797
20080831,1.46748,1.47198,1.46748,1.46967,33007
20080901,1.46962,1.47029,1.45543,1.45810,858372
20080902,1.45808,1.45981,1.44626,1.44873,857735
20080903,1.44866,1.45219,1.43811,1.45129,859585
20080904,1.45134,1.45438,1.42108,1.42572,852978
20080905,1.42574,1.43462,1.41957,1.42666,782713
20080907,1.42658,1.43986,1.42658,1.43524,75020
20080908,1.43510,1.44280,1.40516,1.41330,858805
20080909,1.41335,1.42267,1.40435,1.40919,851873
20080910,1.40922,1.41796,1.39332,1.39359,853071
20080911,1.39351,1.40380,1.38778,1.40064,856901
20080912,1.40081,1.42325,1.39683,1.42204,823706
20080914,1.42253,1.43488,1.42253,1.43163,31724
20080915,1.43164,1.44821,1.40820,1.42425,855105
20080916,1.42423,1.42826,1.40699,1.41656,857963
20080917,1.41667,1.43837,1.40966,1.43350,855270
20080918,1.43353,1.45404,1.42772,1.42985,853048
20080919,1.42982,1.44975,1.41494,1.44646,780438
20080921,1.44698,1.45012,1.44330,1.44887,74664
20080922,1.44877,1.48640,1.44513,1.48008,854871
20080923,1.48003,1.48264,1.46195,1.46831,858669
20080924,1.46822,1.47451,1.45996,1.46510,858831
20080925,1.46506,1.47667,1.45584,1.46624,855567
20080926,1.46630,1.46777,1.45538,1.46108,778349
20080928,1.45811,1.45811,1.45070,1.45357,73932
20080929,1.45356,1.45675,1.43001,1.43655,1711579
20080930,1.43677,1.44243,1.40067,1.41178,857751
20081001,1.41190,1.41740,1.39755,1.39905,854716
20081002,1.39900,1.40145,1.37455,1.37860,934513
20081003,1.37860,1.39065,1.37025,1.37705,864014
20081005,1.36686,1.37040,1.36100,1.36490,35509
20081006,1.36490,1.36700,1.34430,1.35150,1124552
20081007,1.35150,1.37425,1.34815,1.35700,806299
20081008,1.35687,1.37535,1.35429,1.36080,700875
20081009,1.36079,1.37812,1.35528,1.35568,175725
20081010,1.35567,1.36407,1.32592,1.34091,129823
20081012,1.35653,1.36181,1.35412,1.35955,46595
20081013,1.35969,1.36795,1.34498,1.36528,172432
20081014,1.36540,1.37639,1.35585,1.35616,170320
20081015,1.35583,1.36847,1.34210,1.34334,170834
20081016,1.34333,1.35329,1.33467,1.34835,172606
20081017,1.34814,1.35116,1.33846,1.34052,163443
20081019,1.34216,1.34437,1.33917,1.34418,91649
20081020,1.34435,1.35299,1.32871,1.33373,702798
20081021,1.33380,1.33514,1.29995,1.30052,702658
20081022,1.30056,1.30310,1.27257,1.27701,703652
20081023,1.27699,1.30016,1.27319,1.28979,703788
20081024,1.28987,1.29033,1.24941,1.26190,657240
20081026,1.25557,1.26210,1.25293,1.26188,42078
20081027,1.26219,1.26774,1.23331,1.24602,1408859
20081028,1.24645,1.28374,1.23290,1.28055,703131
20081029,1.28055,1.29910,1.26235,1.29560,653161
20081030,1.29565,1.32850,1.28050,1.28685,634410
20081031,1.28715,1.28850,1.26675,1.27245,540852
20081102,1.27450,1.27830,1.27355,1.27711,8425
20081103,1.27725,1.28985,1.25750,1.26135,717360
20081104,1.26150,1.30480,1.25250,1.29810,903721
20081105,1.29810,1.31145,1.27925,1.29135,850363
20081106,1.29135,1.29320,1.26735,1.26875,807038
20081107,1.26875,1.28500,1.26520,1.27160,719653
20081109,1.28160,1.28270,1.27750,1.28230,20965
20081110,1.28230,1.29270,1.27175,1.27450,680976
20081111,1.27455,1.28000,1.24760,1.25110,636202
20081112,1.25110,1.26310,1.24365,1.24570,696510
20081113,1.24570,1.28525,1.23880,1.27860,494123
20081114,1.27860,1.27990,1.25765,1.26025,692278
20081116,1.25297,1.25820,1.25145,1.25215,23672
20081117,1.25215,1.27415,1.25115,1.26405,621107
20081118,1.26415,1.27000,1.25665,1.26345,702586
20081119,1.26345,1.28140,1.24720,1.25030,570543
20081120,1.25030,1.25935,1.24230,1.24380,558452
20081121,1.24380,1.26375,1.24295,1.25855,576918
20081123,1.25850,1.26535,1.25835,1.26400,16232
20081124,1.26400,1.29600,1.25670,1.29135,878851
20081125,1.29140,1.30810,1.28035,1.30300,723209
20081126,1.30310,1.30315,1.28190,1.28935,756894
20081127,1.28945,1.29680,1.28590,1.28925,693055
20081128,1.28925,1.29570,1.26450,1.26890,698713
20081130,1.27093,1.27115,1.26676,1.26676,9969
20081201,1.26670,1.27035,1.25810,1.25960,744516
20081202,1.25960,1.27655,1.25620,1.27080,718499
20081203,1.27085,1.27415,1.26020,1.27040,817873
20081204,1.27040,1.28475,1.25490,1.27730,839752
20081205,1.27725,1.27990,1.26270,1.27198,703702
20081207,1.27254,1.27340,1.27155,1.27290,6274
20081208,1.27290,1.29675,1.27265,1.29125,811497
20081209,1.29125,1.30005,1.27980,1.29260,927402
20081210,1.29260,1.30700,1.29035,1.30130,996953
20081211,1.30125,1.34030,1.30050,1.33275,766152
20081212,1.33275,1.34150,1.32505,1.33682,493501
20081214,1.33661,1.34535,1.33637,1.34420,12898
20081215,1.34420,1.37260,1.34300,1.36940,656164
20081216,1.36940,1.41475,1.36300,1.40650,727954
20081217,1.40640,1.44365,1.40070,1.44055,629599
20081218,1.44055,1.46925,1.41875,1.42930,477044
20081219,1.42915,1.43095,1.38265,1.39110,469382
20081221,1.39315,1.39755,1.39076,1.39755,12962
20081222,1.39755,1.41245,1.39025,1.39519,547009
20081223,1.39519,1.40210,1.39135,1.39330,463060
20081224,1.39335,1.40190,1.39330,1.40008,297165
20081225,1.39997,1.40465,1.39757,1.40125,463368
20081226,1.40120,1.41155,1.39895,1.40182,129160
20081228,1.40600,1.41125,1.40568,1.41030,9568
20081229,1.41040,1.43625,1.39165,1.40335,599233
20081230,1.40335,1.42210,1.39880,1.41395,513196
20081231,1.41395,1.41445,1.38505,1.39746,352515
20090101,1.39734,1.40707,1.39600,1.39974,481307
20090102,1.40013,1.40255,1.38385,1.39185,387434
20090104,1.38977,1.39595,1.38743,1.39575,9807
20090105,1.39575,1.39610,1.35495,1.36365,545011
20090106,1.36340,1.36370,1.33130,1.35045,635672
20090107,1.35050,1.37470,1.34320,1.36135,739528
20090108,1.36135,1.37965,1.35345,1.36960,739116
20090109,1.36975,1.37305,1.34150,1.34672,472836
20090111,1.34688,1.34735,1.34050,1.34155,16947
20090112,1.34160,1.34455,1.32938,1.33570,599416
20090113,1.33575,1.33580,1.31402,1.31985,715598
20090114,1.31995,1.33370,1.30940,1.32115,624089
20090115,1.32110,1.32340,1.30247,1.31585,797045
20090116,1.31585,1.33425,1.31445,1.32640,671160
20090118,1.33352,1.33845,1.33321,1.33570,17174
20090119,1.33575,1.33805,1.30565,1.30925,609522
20090120,1.30925,1.31020,1.28470,1.28825,615726
20090121,1.28825,1.30855,1.28235,1.30000,665660
20090122,1.30000,1.30820,1.29085,1.30040,567755
20090123,1.30040,1.30345,1.27675,1.29725,518625
20090125,1.29621,1.29666,1.28780,1.28945,10331
20090126,1.28940,1.32355,1.28610,1.31870,730330
20090127,1.31835,1.33290,1.31165,1.32140,752143
20090128,1.32140,1.33230,1.31015,1.31525,861142
20090129,1.31530,1.31790,1.29165,1.29370,770809
20090130,1.29370,1.29415,1.27625,1.28105,744720
20090201,1.27672,1.27825,1.27462,1.27495,20281
20090202,1.27485,1.28985,1.27055,1.28130,651076
20090203,1.28115,1.30565,1.28010,1.30105,724856
20090204,1.30105,1.30705,1.28125,1.28545,720414
20090205,1.28545,1.29050,1.27615,1.27885,686222
20090206,1.27885,1.29925,1.27470,1.29380,605160
20090208,1.29610,1.29860,1.29443,1.29580,22519
20090209,1.29580,1.30925,1.28720,1.29605,843595
20090210,1.29600,1.30735,1.28095,1.29105,850169
20090211,1.29110,1.29980,1.28330,1.28655,761407
20090212,1.28655,1.29430,1.27210,1.28825,711188
20090213,1.28830,1.29420,1.28210,1.28605,487371
20090215,1.27793,1.28070,1.27525,1.27905,19711
20090216,1.27905,1.28245,1.27265,1.27970,548230
20090217,1.27975,1.27995,1.25575,1.25825,842063
20090218,1.25825,1.26400,1.25125,1.25655,557579
20090219,1.25655,1.27600,1.25565,1.26565,601537
20090220,1.26560,1.28790,1.25565,1.28250,688831
20090222,1.28040,1.28260,1.27905,1.27910,11772
20090223,1.27910,1.29915,1.26645,1.26700,1090979
20090224,1.26710,1.28775,1.26620,1.28700,992741
20090225,1.28705,1.28985,1.26895,1.27160,1120273
20090226,1.27160,1.28105,1.26820,1.27175,658286
20090227,1.27170,1.27500,1.26040,1.26690,687235
20090301,1.26295,1.26368,1.25850,1.25890,11557
20090302,1.25915,1.26320,1.25385,1.25605,850858
20090303,1.25615,1.26775,1.25210,1.25280,874340
20090304,1.25290,1.26630,1.24560,1.26330,884233
20090305,1.26330,1.26390,1.24805,1.25445,712917
20090306,1.25445,1.27505,1.25375,1.26485,800608
20090308,1.26488,1.27155,1.26488,1.27150,58548
20090309,1.27150,1.27265,1.25555,1.26180,1022328
20090310,1.26185,1.28215,1.26105,1.27145,1041913
20090311,1.27145,1.28645,1.26160,1.28050,1089372
20090312,1.28050,1.29445,1.27315,1.28970,1034099
20090313,1.28970,1.29570,1.28620,1.29280,811972
20090315,1.28791,1.28940,1.28375,1.28805,27096
20090316,1.28810,1.30710,1.28670,1.29740,1115506
20090317,1.29730,1.30410,1.29300,1.30320,773624
20090318,1.30315,1.35345,1.29860,1.34870,982625
20090319,1.34865,1.37375,1.34165,1.36595,975884
20090320,1.36595,1.37260,1.35170,1.35795,825781
20090322,1.36200,1.36740,1.36173,1.36265,47877
20090323,1.36265,1.37360,1.34850,1.36175,740353
20090324,1.36175,1.36780,1.34305,1.34810,1101476
20090325,1.34810,1.36465,1.34180,1.35740,826919
20090326,1.35740,1.36385,1.34940,1.35270,923328
20090327,1.35280,1.35910,1.32565,1.32870,677853
20090329,1.32282,1.32845,1.32105,1.32660,20984
20090330,1.32665,1.32800,1.31160,1.31875,683759
20090331,1.31880,1.33425,1.31735,1.32560,762977
20090401,1.32565,1.32860,1.31665,1.32435,688907
20090402,1.32405,1.35170,1.32400,1.34720,686612
20090403,1.34720,1.34950,1.33650,1.34835,595512
20090405,1.34955,1.35520,1.34934,1.35350,21060
20090406,1.35350,1.35815,1.33220,1.33220,632418
20090407,1.33220,1.33970,1.32265,1.32680,673097
20090408,1.32680,1.33075,1.31480,1.32510,718598
20090409,1.32510,1.33355,1.30970,1.31210,586379
20090410,1.31200,1.31875,1.30920,1.31845,179140
20090412,1.31862,1.31890,1.31515,1.31535,8435
20090413,1.31535,1.33915,1.31270,1.33750,250803
20090414,1.33750,1.33770,1.32260,1.32675,519114
20090415,1.32675,1.32975,1.31460,1.32215,618048
20090416,1.32230,1.32680,1.31265,1.31855,625880
20090417,1.31845,1.31930,1.30170,1.30430,581896
20090419,1.30577,1.30591,1.30060,1.30070,24208
20090420,1.30065,1.30180,1.28910,1.29040,553600
20090421,1.29040,1.29935,1.28965,1.29355,568343
20090422,1.29350,1.30370,1.28845,1.30075,598968
20090423,1.30065,1.31605,1.29795,1.31250,543990
20090424,1.31250,1.33010,1.31125,1.32395,539867
20090426,1.32440,1.32458,1.32185,1.32185,20901
20090427,1.32185,1.32185,1.29985,1.30230,556793
20090428,1.30230,1.31660,1.29635,1.31310,494126
20090429,1.31305,1.33390,1.31200,1.32655,485532
20090430,1.32655,1.33855,1.31905,1.32440,481547
20090501,1.32435,1.33275,1.32270,1.32705,314974
20090503,1.32678,1.32899,1.32636,1.32873,41469
20090504,1.32872,1.34375,1.32120,1.34150,421032
20090505,1.34145,1.34355,1.32820,1.33035,409947
20090506,1.33030,1.33745,1.32455,1.33000,503171
20090507,1.33000,1.34700,1.32515,1.33860,372577
20090508,1.33855,1.36500,1.33415,1.36390,372548
20090510,1.36440,1.36560,1.36145,1.36315,21988
20090511,1.36315,1.36670,1.35570,1.35840,599927
20090512,1.35835,1.37075,1.35625,1.36765,788125
20090513,1.36765,1.37220,1.35340,1.35400,613953
20090514,1.35400,1.36650,1.35245,1.36310,443646
20090515,1.36305,1.36500,1.34620,1.34945,387281
20090517,1.34778,1.34890,1.34420,1.34530,27131
20090518,1.34540,1.35630,1.34230,1.35500,475934
20090519,1.35500,1.36680,1.35300,1.36430,514634
20090520,1.36420,1.38290,1.35835,1.37830,506557
20090521,1.37820,1.39405,1.37280,1.39405,548188
20090522,1.39405,1.40500,1.38995,1.39955,624503
20090524,1.40169,1.40480,1.40160,1.40255,18724
20090525,1.40250,1.40275,1.39575,1.40090,390289
20090526,1.40085,1.40220,1.38600,1.39920,833700
20090527,1.39920,1.39960,1.38223,1.38315,793574
20090528,1.38315,1.39830,1.37930,1.39475,793265
20090529,1.39475,1.41685,1.39425,1.41565,794137
20090531,1.41449,1.41450,1.41000,1.41041,28020
20090601,1.41050,1.42460,1.40990,1.41805,807475
20090602,1.41800,1.43310,1.41015,1.42885,785148
20090603,1.42890,1.43370,1.41085,1.41420,829810
20090604,1.41415,1.42410,1.40700,1.41675,960545
20090605,1.41675,1.42675,1.39325,1.39650,749959
20090607,1.39680,1.39770,1.39268,1.39745,19212
20090608,1.39745,1.40020,1.38050,1.39285,833260
20090609,1.39285,1.41010,1.38520,1.40620,761480
20090610,1.40620,1.41435,1.39150,1.39880,702079
20090611,1.39875,1.41715,1.39430,1.41245,676668
20090612,1.41240,1.41270,1.39360,1.40150,690705
20090614,1.39929,1.40002,1.39661,1.39763,42493
20090615,1.39760,1.39814,1.37575,1.37737,203322
20090616,1.37750,1.39196,1.37484,1.38143,204247
20090617,1.38138,1.39699,1.38107,1.39681,203346
20090618,1.39627,1.39897,1.38819,1.39080,202905
20090619,1.39076,1.40120,1.38830,1.39380,324750
20090621,1.39468,1.39550,1.39244,1.39355,12843
20090622,1.39355,1.39355,1.38260,1.38490,549790
20090623,1.38490,1.41080,1.38285,1.40690,611382
20090624,1.40690,1.41380,1.38875,1.39415,577139
20090625,1.39415,1.40117,1.38885,1.40092,544656
20090626,1.40086,1.41180,1.40066,1.40530,449325
20090628,1.40609,1.40765,1.40449,1.40695,13512
20090629,1.40697,1.40703,1.40679,1.40691,449666
20090630,1.40978,1.40988,1.40962,1.40980,591482
20090701,1.40364,1.41993,1.39978,1.41447,87021
20090702,1.41446,1.41488,1.39256,1.39596,86408
20090703,1.39592,1.40282,1.39494,1.39792,78880
20090705,1.39591,1.39693,1.39485,1.39573,6769
20090706,1.39581,1.39977,1.38749,1.39914,85977
20090707,1.39913,1.40497,1.38853,1.38957,86512
20090708,1.38934,1.39391,1.38294,1.38615,85877
20090709,1.38608,1.40722,1.38582,1.40090,85966
20090710,1.40084,1.40116,1.38734,1.39351,78516
20090712,1.39364,1.39757,1.39361,1.39712,7074
20090713,1.39722,1.40038,1.38942,1.40015,85953
20090714,1.40032,1.40136,1.39084,1.39787,84919
20090715,1.39786,1.41335,1.39662,1.40908,85892
20090716,1.40924,1.41648,1.40536,1.41309,85371
20090717,1.41314,1.41492,1.40599,1.40986,78979
20090719,1.40953,1.41365,1.40904,1.41333,6782
20090720,1.41344,1.42494,1.41244,1.42075,84908
20090721,1.42071,1.42760,1.41601,1.41972,86410
20090722,1.41967,1.42562,1.41529,1.42008,86454
20090723,1.42013,1.42908,1.41181,1.41609,85686
20090724,1.41614,1.42529,1.41337,1.42006,79062
20090726,1.42057,1.42316,1.41862,1.41913,6926
20090727,1.41919,1.42967,1.41692,1.42440,85751
20090728,1.42448,1.43028,1.41277,1.41451,84505
20090729,1.41451,1.41949,1.40043,1.40137,85584
20090730,1.40151,1.40940,1.40124,1.40831,87241
20090731,1.40831,1.42796,1.40759,1.42555,78652
20090802,1.42535,1.43084,1.42432,1.42873,7252
20090803,1.42866,1.44444,1.42025,1.44065,85460
20090804,1.44064,1.44295,1.43645,1.44147,86018
20090805,1.44135,1.44469,1.43540,1.44080,85608
20090806,1.44085,1.44284,1.43261,1.43683,87042
20090807,1.43695,1.44111,1.41533,1.41804,79610
20090809,1.41828,1.41976,1.41646,1.41917,7233
20090810,1.41913,1.42177,1.41014,1.41289,86527
20090811,1.41287,1.41849,1.41066,1.41507,87201
20090812,1.41485,1.42463,1.40827,1.42157,85317
20090813,1.42154,1.43264,1.42063,1.42718,87029
20090814,1.42724,1.43058,1.41561,1.42011,79109
20090816,1.41972,1.41972,1.41666,1.41677,6882
20090817,1.41661,1.41694,1.40440,1.41055,86348
20090818,1.41071,1.41529,1.40657,1.41271,82689
20090819,1.41405,1.42656,1.40804,1.42475,79376
20090820,1.42488,1.42738,1.41999,1.42532,85778
20090821,1.42533,1.43776,1.42043,1.43247,79600
20090823,1.43253,1.43478,1.43253,1.43381,7255
20090824,1.43386,1.43572,1.42775,1.42880,86621
20090825,1.42943,1.43609,1.42496,1.42862,86070
20090826,1.42828,1.43508,1.42026,1.42332,86976
20090827,1.42360,1.44054,1.42157,1.43704,86672
20090828,1.43715,1.43884,1.42790,1.43013,80068
20090830,1.43009,1.43187,1.42804,1.43039,6718
20090831,1.43034,1.43685,1.42531,1.43349,86656
20090901,1.43345,1.43780,1.41741,1.42060,85934
20090902,1.42067,1.42937,1.41868,1.42690,86702
20090903,1.42712,1.43466,1.42338,1.42557,86556
20090904,1.42552,1.43252,1.41894,1.42928,79537
20090906,1.42972,1.43208,1.42950,1.43207,6678
20090907,1.43208,1.43620,1.43142,1.43335,86100
20090908,1.43324,1.45351,1.43260,1.45002,86431
20090909,1.44998,1.45980,1.44631,1.45472,86031
20090910,1.45478,1.46103,1.45007,1.45800,85940
20090911,1.45811,1.46317,1.45527,1.45688,78723
20090913,1.45681,1.46067,1.45675,1.45764,7742
20090914,1.45755,1.46516,1.45121,1.46387,85665
20090915,1.46373,1.46850,1.45597,1.46690,85696
20090916,1.46675,1.47353,1.46429,1.47075,85692
20090917,1.47084,1.47654,1.46853,1.47295,85663
20090918,1.47305,1.47367,1.46455,1.47084,79750
20090920,1.47100,1.47100,1.46794,1.47027,6766
20090921,1.47035,1.47121,1.46082,1.46819,86638
20090922,1.46815,1.48383,1.46807,1.48078,86188
20090923,1.48084,1.48421,1.46852,1.47258,86897
20090924,1.47261,1.48026,1.46205,1.46481,86398
20090925,1.46494,1.47234,1.46114,1.46859,78556
20090927,1.46960,1.47197,1.46823,1.47082,6815
20090928,1.47071,1.47110,1.45593,1.46193,85823
20090929,1.46198,1.46455,1.45246,1.45917,85743
20090930,1.45924,1.46728,1.45723,1.46502,85523
20091001,1.46504,1.46668,1.45084,1.45140,85548
20091002,1.45138,1.46467,1.44792,1.45743,78347
20091004,1.45773,1.46127,1.45772,1.45964,7234
20091005,1.45953,1.46685,1.45908,1.46558,85591
20091006,1.46563,1.47612,1.46541,1.47193,86104
20091007,1.47205,1.47361,1.46480,1.47131,86682
20091008,1.47125,1.48160,1.47026,1.47717,85610
20091009,1.47706,1.47759,1.46721,1.47290,79697
20091011,1.47240,1.47412,1.47133,1.47180,6880
20091012,1.47194,1.48127,1.46751,1.47913,85792
20091013,1.47910,1.48756,1.47575,1.48491,87317
20091014,1.48471,1.49443,1.48371,1.49319,85502
20091015,1.49323,1.49687,1.48412,1.49529,86797
20091016,1.49535,1.49660,1.48463,1.49032,79603
20091018,1.49047,1.49178,1.48787,1.48941,6905
20091019,1.48938,1.49801,1.48301,1.49663,86098
20091020,1.49658,1.49940,1.48806,1.49295,83949
20091021,1.49298,1.50456,1.48846,1.50121,84684
20091022,1.50138,1.50420,1.49413,1.50371,85413
20091023,1.50378,1.50590,1.49830,1.50057,77007
20091025,1.49934,1.50107,1.49823,1.49878,6971
20091026,1.49883,1.50600,1.48420,1.48559,84701
20091027,1.48567,1.49260,1.47660,1.48179,83984
20091028,1.48186,1.48405,1.46888,1.47149,84457
20091029,1.47140,1.48582,1.46836,1.48373,85632
20091030,1.48383,1.48585,1.47003,1.47177,78319
20091101,1.47151,1.47411,1.46814,1.47035,3202
20091102,1.47037,1.48445,1.47037,1.47705,84617
20091103,1.47704,1.48088,1.46235,1.47284,84584
20091104,1.47288,1.49069,1.47003,1.48659,85085
20091105,1.48655,1.49166,1.48067,1.48748,85334
20091106,1.48753,1.49138,1.48102,1.48454,81811
20091108,1.48793,1.48841,1.48594,1.48649,3287
20091109,1.48644,1.50197,1.48500,1.50037,85182
20091110,1.50034,1.50206,1.49357,1.49900,85187
20091111,1.49904,1.50495,1.49498,1.49817,84475
20091112,1.49808,1.50149,1.48201,1.48542,84222
20091113,1.48541,1.49350,1.48231,1.48991,81041
20091115,1.49164,1.49573,1.49133,1.49558,4253
20091116,1.49555,1.50148,1.48805,1.49783,84807
20091117,1.49815,1.49984,1.48048,1.48741,84322
20091118,1.48727,1.49896,1.48661,1.49524,84371
20091119,1.49542,1.49552,1.48395,1.49129,85160
20091120,1.49115,1.49347,1.47998,1.48595,81634
20091122,1.48551,1.48699,1.48313,1.48664,3129
20091123,1.48665,1.49977,1.48654,1.49528,84743
20091124,1.49533,1.49887,1.48859,1.49652,83946
20091125,1.49645,1.51441,1.49590,1.51252,84309
20091126,1.51257,1.51381,1.49404,1.49682,84031
20091127,1.49653,1.49985,1.48264,1.49853,81432
20091129,1.50094,1.50197,1.49620,1.49943,3162
20091130,1.49931,1.50825,1.49702,1.50343,84474
20091201,1.50351,1.51194,1.49719,1.50885,83921
20091202,1.50881,1.51096,1.50290,1.50635,85203
20091203,1.50638,1.51398,1.50344,1.50610,83812
20091204,1.50618,1.50911,1.48188,1.48547,80354
20091206,1.48532,1.48729,1.48492,1.48695,4521
20091207,1.48705,1.49042,1.47535,1.48371,84235
20091208,1.48353,1.48652,1.46699,1.46909,84417
20091209,1.46904,1.47809,1.46717,1.47346,84913
20091210,1.47356,1.47597,1.46827,1.47275,83362
20091211,1.47285,1.47758,1.45845,1.46112,81437
